seq_name	chromosome_score	plasmid_score	virus_score
k141_279337	0.8783	0.0980	0.0237
k141_69133	0.9556	0.0309	0.0135
k141_348697	0.9560	0.0327	0.0113
k141_487925	0.9696	0.0220	0.0084
k141_69136	0.1403	0.5545	0.3052
k141_348700	0.7778	0.1167	0.1055
k141_279344	0.3279	0.3304	0.3417
k141_138169	0.9528	0.0355	0.0117
k141_69141	0.8314	0.1379	0.0308
k141_348704	0.3762	0.6085	0.0152
k141_69143	0.9099	0.0678	0.0223
k141_487928	0.9315	0.0573	0.0112
k141_138173	0.0306	0.0698	0.8996
k141_138174	0.1066	0.5709	0.3225
k141_487932	0.4653	0.2095	0.3253
k141_69147	0.1718	0.7596	0.0686
k141_487933	0.2861	0.1161	0.5978
k141_279360	0.9411	0.0464	0.0125
k141_348706	0.9532	0.0339	0.0128
k141_138178	0.7050	0.1777	0.1173
k141_487934	0.6170	0.3309	0.0521
k141_69151	0.7059	0.1568	0.1373
k141_279361	0.7106	0.2529	0.0365
k141_487941	0.5164	0.2920	0.1915
k141_69153	0.2733	0.5721	0.1546
k141_69154	0.7324	0.1791	0.0885
k141_487945	0.7624	0.1864	0.0511
k141_279368	0.1141	0.6623	0.2236
k141_69160	0.6552	0.2220	0.1228
k141_279370	0.0882	0.1277	0.7841
k141_348716	0.3435	0.2367	0.4198
k141_69161	0.8413	0.1107	0.0479
k141_487947	0.5803	0.3027	0.1170
k141_279372	0.9794	0.0148	0.0057
k141_69163	0.9561	0.0303	0.0136
k141_279374	0.0417	0.3842	0.5741
k141_348724	0.0950	0.0987	0.8064
k141_279375	0.7195	0.1995	0.0810
k141_487958	0.0781	0.7101	0.2119
k141_69165	0.9382	0.0462	0.0157
k141_279377	0.6923	0.2162	0.0915
k141_348725	0.6173	0.2170	0.1657
k141_69167	0.3427	0.4314	0.2259
k141_487961	0.2921	0.4799	0.2280
k141_348730	0.4428	0.3439	0.2133
k141_69168	0.5073	0.3677	0.1250
k141_348731	0.7786	0.1396	0.0818
k141_348734	0.8569	0.0987	0.0444
k141_279391	0.9319	0.0330	0.0352
k141_487964	0.6987	0.1600	0.1412
k141_69170	0.9429	0.0400	0.0171
k141_348735	0.7597	0.1440	0.0963
k141_487967	0.9741	0.0192	0.0067
k141_279394	0.7827	0.1323	0.0850
k141_69174	0.8015	0.1091	0.0894
k141_348738	0.0466	0.1117	0.8417
k141_487970	0.7993	0.1039	0.0968
k141_69182	0.3070	0.3941	0.2989
k141_279404	0.6600	0.2209	0.1190
k141_487976	0.5928	0.2547	0.1526
k141_348747	0.1737	0.6281	0.1982
k141_69185	0.2788	0.5415	0.1798
k141_487978	0.6411	0.1603	0.1986
k141_279405	0.9695	0.0221	0.0085
k141_348748	0.9651	0.0254	0.0095
k141_487980	0.9011	0.0810	0.0179
k141_279407	0.2142	0.1965	0.5893
k141_348749	0.6001	0.2240	0.1759
k141_69191	0.2563	0.2085	0.5351
k141_279408	0.6654	0.1744	0.1602
k141_279409	0.7650	0.1605	0.0745
k141_487985	0.1771	0.1868	0.6362
k141_69197	0.9569	0.0349	0.0082
k141_279412	0.1099	0.8456	0.0444
k141_69198	0.0115	0.9649	0.0236
k141_69202	0.0205	0.0179	0.9616
k141_487987	0.8972	0.0827	0.0201
k141_487988	0.7978	0.1427	0.0595
k141_279415	0.9098	0.0707	0.0196
k141_69206	0.9305	0.0524	0.0171
k141_348755	0.9577	0.0303	0.0120
k141_487991	0.7736	0.1758	0.0506
k141_279416	0.8634	0.1206	0.0160
k141_279419	0.5604	0.1830	0.2566
k141_348757	0.8246	0.1106	0.0648
k141_279421	0.8250	0.1022	0.0728
k141_279422	0.8333	0.1087	0.0580
k141_559299	0.9133	0.0626	0.0241
k141_279424	0.0074	0.9806	0.0120
k141_348761	0.9568	0.0311	0.0121
k141_348763	0.3685	0.4270	0.2045
k141_69219	0.9677	0.0214	0.0108
k141_488002	0.8650	0.1119	0.0232
k141_559301	0.8781	0.0924	0.0294
k141_559302	0.7963	0.1057	0.0980
k141_488006	0.6382	0.2634	0.0984
k141_69222	0.1167	0.4408	0.4425
k141_488008	0.7437	0.1303	0.1259
k141_348768	0.9605	0.0283	0.0112
k141_348769	0.5912	0.2174	0.1914
k141_348773	0.5167	0.2714	0.2119
k141_488010	0.9578	0.0302	0.0120
k141_559314	0.2627	0.1783	0.5589
k141_488013	0.4746	0.3418	0.1836
k141_69226	0.0073	0.0135	0.9792
k141_488015	0.8538	0.1158	0.0303
k141_69227	0.0858	0.8708	0.0434
k141_559318	0.8103	0.1461	0.0436
k141_559319	0.1303	0.4976	0.3721
k141_488018	0.2193	0.1431	0.6375
k141_138179	0.8885	0.0796	0.0319
k141_348778	0.8791	0.0883	0.0325
k141_69232	0.4891	0.1905	0.3204
k141_559323	0.3472	0.2176	0.4352
k141_488022	0.6410	0.1696	0.1895
k141_69233	0.0270	0.2026	0.7704
k141_488025	0.1466	0.1391	0.7144
k141_138187	0.3508	0.3778	0.2714
k141_559328	0.9275	0.0488	0.0237
k141_69236	0.1049	0.0993	0.7958
k141_488027	0.7655	0.1853	0.0492
k141_348781	0.2959	0.4884	0.2157
k141_138192	0.3339	0.2341	0.4320
k141_69238	0.7781	0.1802	0.0418
k141_559332	0.0067	0.0113	0.9820
k141_488034	0.6333	0.2341	0.1327
k141_138193	0.9306	0.0538	0.0156
k141_559334	0.9008	0.0681	0.0311
k141_348784	0.9176	0.0605	0.0219
k141_559335	0.4963	0.2525	0.2512
k141_488040	0.9260	0.0471	0.0269
k141_69251	0.9671	0.0263	0.0066
k141_69252	0.6724	0.1781	0.1495
k141_138199	0.9126	0.0654	0.0219
k141_488044	0.9058	0.0706	0.0235
k141_69259	0.6185	0.2265	0.1550
k141_488045	0.2208	0.1880	0.5912
k141_559337	0.9353	0.0457	0.0191
k141_488046	0.7686	0.1713	0.0601
k141_279425	0.9034	0.0809	0.0157
k141_69260	0.8842	0.0905	0.0253
k141_138213	0.6797	0.1929	0.1274
k141_279426	0.1937	0.4670	0.3394
k141_279427	0.0293	0.0376	0.9331
k141_559346	0.0840	0.7008	0.2152
k141_279429	0.4308	0.3237	0.2454
k141_138215	0.1771	0.2195	0.6034
k141_559349	0.7304	0.1183	0.1512
k141_279438	0.8764	0.0970	0.0266
k141_138216	0.9804	0.0145	0.0051
k141_138219	0.6911	0.1941	0.1148
k141_279440	0.4163	0.4828	0.1009
k141_559358	0.9617	0.0261	0.0122
k141_138221	0.1453	0.1163	0.7384
k141_279445	0.9446	0.0421	0.0133
k141_559362	0.9658	0.0249	0.0093
k141_488047	0.9745	0.0178	0.0077
k141_559364	0.6964	0.2539	0.0497
k141_488049	0.8897	0.0846	0.0256
k141_488050	0.8782	0.0992	0.0225
k141_279453	0.5266	0.2958	0.1777
k141_559370	0.8895	0.0846	0.0259
k141_488052	0.7373	0.1604	0.1024
k141_559371	0.6796	0.1844	0.1360
k141_279456	0.4447	0.5150	0.0403
k141_559372	0.2563	0.1445	0.5992
k141_69261	0.9525	0.0329	0.0146
k141_488058	0.8943	0.0790	0.0267
k141_559374	0.9198	0.0583	0.0219
k141_69266	0.5864	0.3103	0.1033
k141_559378	0.8962	0.0692	0.0347
k141_69268	0.6339	0.2223	0.1438
k141_488061	0.6327	0.2802	0.0871
k141_279457	0.8613	0.0890	0.0498
k141_69270	0.6794	0.2017	0.1188
k141_559382	0.6701	0.1792	0.1508
k141_415956	0.9703	0.0205	0.0092
k141_488070	0.8728	0.0944	0.0328
k141_559386	0.3878	0.0969	0.5153
k141_279465	0.1887	0.2341	0.5771
k141_69276	0.5712	0.0927	0.3361
k141_415959	0.8775	0.1040	0.0185
k141_279472	0.9386	0.0434	0.0181
k141_559390	0.9412	0.0458	0.0129
k141_69277	0.9865	0.0100	0.0035
k141_279473	0.0204	0.0893	0.8903
k141_279474	0.1846	0.4578	0.3576
k141_415963	0.0108	0.0159	0.9733
k141_69281	0.3903	0.4097	0.2000
k141_69284	0.8392	0.0499	0.1108
k141_488073	0.9560	0.0310	0.0129
k141_279479	0.9049	0.0707	0.0243
k141_279480	0.6524	0.2948	0.0528
k141_488075	0.0150	0.0201	0.9650
k141_559391	0.9696	0.0217	0.0087
k141_415973	0.0199	0.0343	0.9458
k141_69290	0.1154	0.1327	0.7519
k141_559393	0.0756	0.7118	0.2126
k141_488077	0.9652	0.0273	0.0075
k141_415976	0.9414	0.0358	0.0228
k141_559394	0.4962	0.3008	0.2031
k141_279481	0.8037	0.0896	0.1068
k141_138225	0.9705	0.0205	0.0089
k141_559395	0.6770	0.1948	0.1283
k141_415980	0.6166	0.3441	0.0394
k141_69297	0.0489	0.1457	0.8054
k141_488080	0.8089	0.1525	0.0386
k141_559398	0.7310	0.1500	0.1190
k141_69298	0.9343	0.0490	0.0166
k141_488081	0.1899	0.2408	0.5692
k141_559399	0.7108	0.2379	0.0513
k141_138234	0.9551	0.0348	0.0101
k141_559401	0.0344	0.1847	0.7809
k141_415981	0.9350	0.0440	0.0211
k141_138237	0.9619	0.0258	0.0123
k141_279500	0.6777	0.2116	0.1108
k141_69301	0.6179	0.3275	0.0546
k141_559403	0.9679	0.0229	0.0093
k141_138238	0.9516	0.0346	0.0138
k141_559407	0.4481	0.4199	0.1320
k141_69304	0.7907	0.1273	0.0820
k141_279505	0.4184	0.5167	0.0649
k141_415990	0.3011	0.2290	0.4699
k141_138240	0.9202	0.0620	0.0178
k141_69307	0.5265	0.3736	0.0999
k141_279511	0.3526	0.1872	0.4602
k141_488090	0.5278	0.3445	0.1277
k141_138243	0.6101	0.1095	0.2805
k141_415998	0.3710	0.2803	0.3487
k141_559410	0.9142	0.0648	0.0210
k141_69309	0.2020	0.5566	0.2414
k141_415999	0.8870	0.0502	0.0629
k141_488095	0.4630	0.3640	0.1730
k141_279514	0.5727	0.3265	0.1007
k141_69312	0.9146	0.0650	0.0204
k141_416003	0.5953	0.1044	0.3002
k141_348786	0.7369	0.2047	0.0584
k141_416005	0.7660	0.1483	0.0857
k141_559416	0.8895	0.0819	0.0286
k141_559417	0.3547	0.3301	0.3152
k141_279520	0.9457	0.0426	0.0117
k141_69318	0.9665	0.0238	0.0097
k141_348788	0.7589	0.1107	0.1303
k141_488098	0.9782	0.0155	0.0063
k141_69320	0.6740	0.2232	0.1028
k141_416013	0.3698	0.3067	0.3235
k141_348789	0.9384	0.0440	0.0176
k141_488099	0.8495	0.1031	0.0474
k141_488100	0.2294	0.1890	0.5816
k141_559425	0.3841	0.3187	0.2971
k141_416018	0.5988	0.2099	0.1912
k141_488101	0.7160	0.1741	0.1098
k141_279530	0.7642	0.1412	0.0946
k141_559432	0.8438	0.1177	0.0386
k141_488107	0.7891	0.1360	0.0749
k141_69321	0.9371	0.0455	0.0174
k141_138247	0.9684	0.0223	0.0092
k141_488112	0.2377	0.4901	0.2722
k141_69324	0.7446	0.1753	0.0800
k141_416031	0.6416	0.2517	0.1067
k141_138249	0.3101	0.3596	0.3302
k141_488113	0.9115	0.0639	0.0246
k141_559435	0.3036	0.3674	0.3291
k141_69326	0.7497	0.1594	0.0909
k141_559436	0.4472	0.2190	0.3337
k141_138251	0.4348	0.2144	0.3508
k141_69328	0.9752	0.0177	0.0070
k141_279537	0.9403	0.0459	0.0137
k141_488117	0.7098	0.2047	0.0855
k141_69329	0.4609	0.2467	0.2924
k141_416033	0.9700	0.0215	0.0085
k141_138256	0.6537	0.1783	0.1680
k141_559442	0.7987	0.1200	0.0812
k141_416036	0.0504	0.7700	0.1796
k141_69332	0.7928	0.1730	0.0342
k141_488118	0.9773	0.0164	0.0063
k141_279549	0.4996	0.2254	0.2750
k141_69334	0.9558	0.0324	0.0118
k141_559447	0.4051	0.4525	0.1425
k141_279550	0.4067	0.1121	0.4813
k141_138262	0.3022	0.3599	0.3379
k141_69337	0.7576	0.2005	0.0419
k141_416040	0.8986	0.0727	0.0287
k141_559451	0.5630	0.2710	0.1660
k141_348791	0.8469	0.1054	0.0477
k141_138267	0.0598	0.0710	0.8692
k141_279557	0.0936	0.1421	0.7643
k141_559452	0.4950	0.2990	0.2060
k141_69341	0.1742	0.4232	0.4026
k141_348792	0.8252	0.1058	0.0690
k141_559454	0.6405	0.2406	0.1190
k141_138272	0.5644	0.1575	0.2781
k141_279560	0.6782	0.2568	0.0650
k141_348794	0.9462	0.0377	0.0161
k141_559455	0.9415	0.0422	0.0163
k141_279561	0.9725	0.0203	0.0072
k141_138277	0.3855	0.3830	0.2315
k141_279563	0.5550	0.2836	0.1614
k141_488119	0.9463	0.0389	0.0149
k141_559457	0.9742	0.0180	0.0079
k141_138278	0.9356	0.0493	0.0151
k141_138280	0.7626	0.1353	0.1020
k141_488120	0.8985	0.0665	0.0350
k141_69348	0.9409	0.0422	0.0169
k141_348806	0.6032	0.3389	0.0579
k141_279568	0.4310	0.3704	0.1986
k141_138281	0.3088	0.2199	0.4713
k141_559461	0.5767	0.2108	0.2126
k141_69350	0.6602	0.1352	0.2046
k141_279569	0.9757	0.0161	0.0082
k141_348811	0.5491	0.2771	0.1737
k141_69353	0.0023	0.9944	0.0033
k141_138288	0.7651	0.1697	0.0653
k141_488125	0.2034	0.1760	0.6206
k141_416047	0.9552	0.0314	0.0135
k141_279573	0.7598	0.1544	0.0858
k141_138291	0.4033	0.2811	0.3156
k141_348817	0.9611	0.0267	0.0122
k141_416049	0.7741	0.1466	0.0792
k141_69358	0.9428	0.0412	0.0160
k141_488130	0.8958	0.0628	0.0415
k141_138294	0.0575	0.7562	0.1863
k141_416053	0.6980	0.1503	0.1516
k141_69361	0.8951	0.0829	0.0220
k141_348823	0.1562	0.6367	0.2071
k141_138295	0.6998	0.2484	0.0519
k141_559473	0.8371	0.1031	0.0598
k141_279580	0.2830	0.1262	0.5908
k141_488133	0.0974	0.1541	0.7485
k141_488135	0.2575	0.2312	0.5113
k141_559478	0.5062	0.1930	0.3008
k141_348830	0.1141	0.0976	0.7883
k141_416061	0.1605	0.3787	0.4608
k141_69367	0.3525	0.3894	0.2581
k141_416062	0.1134	0.3710	0.5156
k141_279594	0.3696	0.2996	0.3307
k141_559483	0.9228	0.0573	0.0199
k141_348835	0.6885	0.1847	0.1268
k141_279595	0.6760	0.1202	0.2039
k141_69372	0.4435	0.4268	0.1297
k141_559485	0.8617	0.1044	0.0339
k141_138297	0.9718	0.0192	0.0090
k141_416063	0.8643	0.0828	0.0529
k141_69375	0.2398	0.4711	0.2890
k141_488147	0.4211	0.5500	0.0289
k141_559488	0.6766	0.2344	0.0889
k141_416065	0.1677	0.2067	0.6257
k141_348844	0.6471	0.2531	0.0997
k141_69379	0.0996	0.2301	0.6703
k141_488148	0.8089	0.1132	0.0779
k141_348845	0.7077	0.1913	0.1011
k141_138299	0.8527	0.1155	0.0319
k141_279603	0.9660	0.0261	0.0078
k141_348846	0.7071	0.2041	0.0888
k141_138301	0.8928	0.0869	0.0202
k141_416074	0.7777	0.1383	0.0839
k141_488151	0.8694	0.0973	0.0333
k141_138304	0.5021	0.2316	0.2663
k141_416076	0.9589	0.0321	0.0090
k141_488153	0.6653	0.2002	0.1345
k141_348855	0.1689	0.1961	0.6350
k141_138308	0.3593	0.4847	0.1560
k141_559489	0.9625	0.0268	0.0107
k141_348857	0.3889	0.3572	0.2538
k141_69391	0.2784	0.1934	0.5282
k141_279614	0.6591	0.1695	0.1714
k141_559491	0.5532	0.3013	0.1454
k141_138309	0.0481	0.1979	0.7541
k141_559492	0.6837	0.2114	0.1049
k141_69393	0.9460	0.0447	0.0093
k141_348864	0.5992	0.2303	0.1705
k141_416085	0.9377	0.0556	0.0067
k141_279618	0.3536	0.2528	0.3937
k141_416087	0.7689	0.1253	0.1058
k141_69395	0.0070	0.0117	0.9813
k141_279619	0.9725	0.0196	0.0079
k141_488167	0.7425	0.1933	0.0641
k141_348868	0.4810	0.3185	0.2006
k141_559495	0.5723	0.2782	0.1495
k141_279620	0.9197	0.0571	0.0232
k141_69398	0.9509	0.0360	0.0131
k141_488170	0.9341	0.0465	0.0194
k141_69399	0.6312	0.2303	0.1385
k141_348869	0.0120	0.0314	0.9567
k141_69400	0.0964	0.0344	0.8692
k141_416088	0.8808	0.0745	0.0447
k141_488172	0.9202	0.0616	0.0183
k141_348870	0.9278	0.0523	0.0199
k141_138318	0.9109	0.0669	0.0222
k141_69406	0.8736	0.0827	0.0437
k141_416091	0.9834	0.0122	0.0044
k141_279633	0.8256	0.0826	0.0919
k141_348874	0.7371	0.2238	0.0391
k141_416092	0.1661	0.1367	0.6972
k141_279636	0.6753	0.2337	0.0911
k141_138325	0.9535	0.0319	0.0145
k141_416095	0.0595	0.7952	0.1453
k141_69412	0.7463	0.2060	0.0478
k141_348876	0.3565	0.4626	0.1809
k141_138330	0.2603	0.3408	0.3989
k141_416099	0.3444	0.2912	0.3645
k141_348877	0.0227	0.0298	0.9475
k141_279645	0.6467	0.2487	0.1046
k141_416100	0.3488	0.4460	0.2052
k141_69415	0.9485	0.0381	0.0134
k141_348881	0.7493	0.1144	0.1363
k141_488196	0.6938	0.1213	0.1849
k141_416102	0.0719	0.4488	0.4794
k141_348883	0.3797	0.2522	0.3681
k141_69419	0.0033	0.9939	0.0028
k141_138333	0.9723	0.0196	0.0081
k141_279648	0.7711	0.1369	0.0920
k141_69422	0.9510	0.0330	0.0160
k141_416109	0.7129	0.1642	0.1229
k141_348884	0.2687	0.7032	0.0280
k141_279649	0.0729	0.6691	0.2580
k141_416110	0.7410	0.1416	0.1174
k141_559497	0.2323	0.4519	0.3158
k141_416111	0.6962	0.1382	0.1656
k141_279651	0.5017	0.3141	0.1843
k141_488197	0.9385	0.0419	0.0196
k141_138335	0.9642	0.0234	0.0125
k141_348887	0.8771	0.0927	0.0302
k141_69428	0.4541	0.3407	0.2051
k141_488198	0.3968	0.3196	0.2836
k141_279656	0.7500	0.1333	0.1167
k141_416114	0.6317	0.2390	0.1293
k141_559501	0.4271	0.4300	0.1429
k141_138339	0.9447	0.0382	0.0171
k141_416116	0.6984	0.1868	0.1148
k141_138340	0.9186	0.0558	0.0256
k141_559506	0.6800	0.1659	0.1541
k141_488202	0.8585	0.1112	0.0304
k141_416118	0.9414	0.0407	0.0180
k141_69439	0.6866	0.1685	0.1449
k141_69443	0.3611	0.2313	0.4076
k141_138344	0.3527	0.3801	0.2672
k141_416119	0.9589	0.0289	0.0121
k141_488205	0.5498	0.1456	0.3047
k141_69444	0.6548	0.1970	0.1482
k141_488206	0.2639	0.2039	0.5322
k141_348895	0.5214	0.2219	0.2567
k141_69445	0.9668	0.0260	0.0072
k141_416126	0.4005	0.4480	0.1515
k141_488207	0.9455	0.0419	0.0126
k141_348901	0.2774	0.5047	0.2178
k141_69450	0.7878	0.1370	0.0751
k141_559522	0.9719	0.0194	0.0086
k141_138355	0.1651	0.6765	0.1584
k141_348905	0.9232	0.0624	0.0143
k141_279658	0.9773	0.0161	0.0066
k141_348906	0.5903	0.3522	0.0575
k141_69452	0.7689	0.1109	0.1201
k141_488217	0.6605	0.1901	0.1495
k141_559524	0.8499	0.0979	0.0522
k141_138362	0.5277	0.4052	0.0671
k141_279660	0.6623	0.2058	0.1319
k141_559525	0.7490	0.1515	0.0995
k141_69457	0.6997	0.1879	0.1124
k141_559526	0.7332	0.1779	0.0889
k141_279662	0.1486	0.1684	0.6829
k141_348917	0.1163	0.1329	0.7508
k141_488221	0.9598	0.0286	0.0116
k141_69460	0.8556	0.1147	0.0296
k141_279667	0.0321	0.3063	0.6616
k141_69464	0.6577	0.2428	0.0995
k141_138381	0.9072	0.0584	0.0344
k141_348920	0.0341	0.1583	0.8076
k141_488222	0.6896	0.2348	0.0756
k141_69465	0.8453	0.1170	0.0377
k141_279668	0.9463	0.0356	0.0181
k141_559532	0.9301	0.0457	0.0242
k141_348923	0.8110	0.1561	0.0329
k141_138386	0.6377	0.1337	0.2286
k141_279669	0.5014	0.2180	0.2806
k141_488223	0.8727	0.0965	0.0308
k141_69467	0.5996	0.1534	0.2470
k141_416129	0.9266	0.0523	0.0211
k141_69469	0.0512	0.6736	0.2752
k141_279675	0.1030	0.2780	0.6190
k141_348932	0.8466	0.1060	0.0474
k141_69471	0.1907	0.0351	0.7742
k141_416130	0.6996	0.2499	0.0505
k141_138388	0.8051	0.1232	0.0718
k141_488231	0.2038	0.4465	0.3496
k141_69472	0.1792	0.3687	0.4520
k141_416131	0.4991	0.1940	0.3069
k141_348936	0.0557	0.0387	0.9056
k141_416132	0.6266	0.1244	0.2490
k141_138395	0.9571	0.0298	0.0131
k141_279686	0.9709	0.0208	0.0083
k141_559537	0.0080	0.0146	0.9773
k141_69478	0.6527	0.2100	0.1374
k141_488237	0.4746	0.4120	0.1134
k141_138397	0.3304	0.2821	0.3875
k141_416134	0.3064	0.3839	0.3098
k141_279687	0.8021	0.1022	0.0956
k141_488238	0.2392	0.5249	0.2359
k141_138399	0.3608	0.4341	0.2051
k141_348942	0.9397	0.0445	0.0158
k141_488239	0.7097	0.1667	0.1236
k141_416137	0.8021	0.1224	0.0756
k141_279690	0.8591	0.1122	0.0287
k141_488241	0.6548	0.1854	0.1597
k141_559540	0.3293	0.5156	0.1551
k141_279694	0.8268	0.1195	0.0537
k141_138404	0.4607	0.4730	0.0663
k141_416138	0.7383	0.1595	0.1022
k141_138406	0.6608	0.2128	0.1264
k141_559544	0.5326	0.3091	0.1583
k141_279698	0.4654	0.3449	0.1897
k141_416141	0.5145	0.2990	0.1865
k141_279700	0.2239	0.4776	0.2985
k141_69497	0.9177	0.0656	0.0167
k141_488245	0.7994	0.1288	0.0717
k141_559545	0.8019	0.1391	0.0589
k141_416142	0.8704	0.0962	0.0334
k141_69499	0.7664	0.1392	0.0944
k141_416143	0.2683	0.4335	0.2982
k141_348948	0.9525	0.0330	0.0144
k141_488248	0.2949	0.1937	0.5114
k141_559547	0.9139	0.0679	0.0181
k141_69502	0.2740	0.3743	0.3517
k141_559548	0.0778	0.3117	0.6104
k141_69503	0.3221	0.5620	0.1159
k141_488250	0.6007	0.2657	0.1336
k141_416147	0.8710	0.0973	0.0317
k141_488251	0.0527	0.5011	0.4462
k141_69504	0.6985	0.1801	0.1214
k141_416149	0.3549	0.1614	0.4836
k141_559549	0.9134	0.0645	0.0220
k141_348951	0.8449	0.1016	0.0536
k141_559550	0.3326	0.5021	0.1653
k141_488255	0.7945	0.1161	0.0894
k141_416150	0.7439	0.1525	0.1036
k141_138408	0.8384	0.1242	0.0374
k141_69507	0.1329	0.2797	0.5874
k141_559552	0.5473	0.1760	0.2767
k141_138410	0.1979	0.2307	0.5715
k141_279705	0.7372	0.2169	0.0459
k141_488256	0.7835	0.1360	0.0805
k141_348954	0.9583	0.0300	0.0117
k141_348955	0.3905	0.4787	0.1308
k141_138413	0.5528	0.2823	0.1649
k141_416161	0.6089	0.1096	0.2815
k141_348957	0.7388	0.1372	0.1240
k141_138414	0.4021	0.5006	0.0973
k141_348958	0.7503	0.1733	0.0764
k141_69509	0.0080	0.0136	0.9784
k141_279710	0.9214	0.0565	0.0221
k141_416165	0.1925	0.0501	0.7574
k141_488257	0.9448	0.0392	0.0160
k141_69511	0.6134	0.1977	0.1889
k141_279712	0.5320	0.3769	0.0911
k141_69512	0.8161	0.1466	0.0373
k141_348964	0.2043	0.6137	0.1820
k141_559554	0.8443	0.0668	0.0889
k141_416168	0.6768	0.1562	0.1670
k141_138424	0.5701	0.1759	0.2539
k141_488262	0.3914	0.4389	0.1697
k141_348965	0.9664	0.0232	0.0105
k141_559555	0.2981	0.4244	0.2775
k141_138429	0.8341	0.1105	0.0553
k141_488266	0.0247	0.0694	0.9059
k141_138430	0.6040	0.2104	0.1856
k141_416169	0.8993	0.0759	0.0249
k141_559562	0.9107	0.0695	0.0198
k141_69525	0.9410	0.0427	0.0163
k141_348969	0.8820	0.0670	0.0510
k141_416171	0.3504	0.1726	0.4770
k141_138434	0.7112	0.2055	0.0833
k141_488270	0.8410	0.1297	0.0293
k141_559566	0.4924	0.2960	0.2116
k141_559568	0.7884	0.1041	0.1075
k141_279716	0.9836	0.0118	0.0047
k141_559570	0.0451	0.0210	0.9339
k141_138440	0.5591	0.3386	0.1023
k141_69534	0.9121	0.0598	0.0281
k141_348971	0.9559	0.0276	0.0165
k141_488282	0.7653	0.1513	0.0834
k141_69535	0.8230	0.1428	0.0343
k141_348973	0.9713	0.0201	0.0085
k141_416186	0.9181	0.0623	0.0195
k141_138444	0.0460	0.0871	0.8669
k141_559584	0.3769	0.3667	0.2564
k141_69541	0.4407	0.2722	0.2871
k141_138447	0.9424	0.0388	0.0188
k141_488290	0.9752	0.0183	0.0065
k141_279730	0.9715	0.0209	0.0076
k141_348975	0.9784	0.0153	0.0064
k141_69544	0.9093	0.0628	0.0278
k141_559586	0.0182	0.0271	0.9547
k141_488293	0.1066	0.0909	0.8025
k141_138449	0.8661	0.0920	0.0419
k141_488294	0.5069	0.3799	0.1133
k141_559587	0.6862	0.2311	0.0827
k141_416187	0.9558	0.0313	0.0129
k141_416188	0.5398	0.2702	0.1900
k141_279735	0.2951	0.5806	0.1243
k141_488296	0.0227	0.0233	0.9541
k141_69550	0.9008	0.0782	0.0210
k141_138454	0.8744	0.0982	0.0274
k141_559591	0.9484	0.0353	0.0163
k141_138455	0.7300	0.1484	0.1216
k141_348984	0.3816	0.3118	0.3066
k141_279739	0.6842	0.1932	0.1226
k141_559594	0.5287	0.2917	0.1796
k141_279740	0.9435	0.0390	0.0175
k141_348986	0.7893	0.1708	0.0399
k141_488302	0.8881	0.0843	0.0276
k141_559596	0.0560	0.0774	0.8667
k141_279742	0.7091	0.1607	0.1301
k141_488303	0.9241	0.0563	0.0196
k141_279743	0.5173	0.2659	0.2169
k141_348991	0.5620	0.2341	0.2039
k141_416191	0.9507	0.0278	0.0215
k141_69562	0.3057	0.4784	0.2159
k141_279745	0.9035	0.0648	0.0317
k141_416192	0.6167	0.1759	0.2074
k141_559600	0.9230	0.0599	0.0171
k141_416194	0.1816	0.4251	0.3933
k141_488306	0.2074	0.0871	0.7054
k141_69570	0.2345	0.3246	0.4409
k141_138471	0.9138	0.0608	0.0254
k141_416196	0.9496	0.0361	0.0143
k141_349001	0.7173	0.1314	0.1513
k141_488309	0.4931	0.4342	0.0727
k141_69571	0.2874	0.5449	0.1677
k141_416199	0.9705	0.0208	0.0088
k141_349004	0.1361	0.0988	0.7651
k141_69573	0.9109	0.0672	0.0219
k141_138479	0.9209	0.0556	0.0235
k141_349006	0.5222	0.2485	0.2293
k141_138481	0.1787	0.2641	0.5572
k141_416203	0.6307	0.2087	0.1606
k141_349008	0.0206	0.0460	0.9334
k141_138482	0.8709	0.1042	0.0249
k141_416204	0.7531	0.1286	0.1184
k141_69576	0.9027	0.0740	0.0233
k141_488318	0.9330	0.0510	0.0160
k141_138485	0.6703	0.1853	0.1444
k141_559612	0.5944	0.3332	0.0725
k141_349015	0.2240	0.2798	0.4962
k141_416212	0.1988	0.1762	0.6251
k141_349018	0.7667	0.1948	0.0385
k141_416214	0.9294	0.0558	0.0148
k141_416215	0.5127	0.3040	0.1833
k141_416216	0.2164	0.1660	0.6176
k141_488327	0.0831	0.1030	0.8139
k141_416217	0.2223	0.2510	0.5267
k141_349019	0.9669	0.0231	0.0100
k141_488329	0.1852	0.6013	0.2135
k141_559613	0.9235	0.0584	0.0181
k141_279748	0.9692	0.0209	0.0100
k141_349021	0.9037	0.0845	0.0117
k141_279749	0.7454	0.1099	0.1447
k141_416219	0.9405	0.0453	0.0142
k141_138495	0.9294	0.0499	0.0208
k141_559616	0.7319	0.1418	0.1263
k141_69580	0.0153	0.0907	0.8940
k141_416221	0.8229	0.1256	0.0515
k141_279753	0.9457	0.0396	0.0147
k141_416222	0.7578	0.1388	0.1033
k141_559619	0.4901	0.3671	0.1428
k141_488338	0.7727	0.1655	0.0618
